"L0","x","y","H0"
1.25,37.5,13.75,1.10991999999999
1.25,38.75,13.75,0.717159999999978
1.25,0,15,5.80896000000001
1.25,1.25,15,1.92624000000001
1.25,2.5,15,0.882720000000006
1.25,3.75,15,4.62405000000001
1.25,5,15,0.252229999999997
1.25,6.25,15,0.494659999999953
1.25,7.5,15,2.12394
1.25,8.75,15,0.849029999999971
1.25,10,15,0.23775999999998
1.25,11.25,15,0.388980000000004
1.25,12.5,15,0.613549999999975
1.25,13.75,15,0.763790000000029
1.25,15,15,0.229029999999966
1.25,16.25,15,0.79622999999998
1.25,17.5,15,0.844750000000033
1.25,18.75,15,0.439150000000041
1.25,20,15,0.877319999999997
1.25,21.25,15,0.967039999999997
1.25,22.5,15,1.54849999999999
1.25,23.75,15,1.29339000000004
1.25,25,15,1.38119999999998
1.25,26.25,15,0.833529999999996
1.25,27.5,15,0.743830000000003
1.25,28.75,15,0.481380000000001
1.25,30,15,0.542450000000031
1.25,31.25,15,0.466520000000003
1.25,32.5,15,0.678809999999999
1.25,33.75,15,0.684079999999994
1.25,35,15,0.602260000000001
1.25,36.25,15,0.608369999999979
1.25,37.5,15,1.04624000000001
1.25,38.75,15,0.397639999999967
1.25,0,16.25,1.38754
1.25,1.25,16.25,0.476619999999969
1.25,2.5,16.25,0.21972999999997
1.25,3.75,16.25,0.914829999999995
1.25,5,16.25,3.73786000000001
1.25,6.25,16.25,1.98726999999997
1.25,7.5,16.25,1.27945
1.25,8.75,16.25,1.00040000000001
1.25,10,16.25,0.471900000000005
1.25,11.25,16.25,0.575459999999964
1.25,12.5,16.25,0.313109999999995
1.25,13.75,16.25,0.472530000000006
1.25,15,16.25,0.431089999999983
1.25,16.25,16.25,0.390410000000031
1.25,17.5,16.25,1.16971000000001
1.25,18.75,16.25,0.603820000000042
1.25,20,16.25,0.22393999999997
1.25,21.25,16.25,0.243859999999984
1.25,22.5,16.25,0.942169999999976
1.25,23.75,16.25,0.881739999999979
1.25,25,16.25,0.889279999999985
1.25,26.25,16.25,1.01197000000002
1.25,27.5,16.25,1.12305000000003
1.25,28.75,16.25,0.729100000000017
1.25,30,16.25,0.411830000000009
1.25,31.25,16.25,0.296330000000012
1.25,32.5,16.25,0.395510000000002
1.25,33.75,16.25,0.734129999999993
1.25,35,16.25,0.581729999999993
1.25,36.25,16.25,0.288790000000006
1.25,37.5,16.25,0.823549999999955
1.25,38.75,16.25,0.39373999999998
1.25,0,17.5,0.857030000000009
